data_format,name,evaluation,size,tag,browse,price,trade,trade_year,type,file_type,trade_mouth,time,trade_week
shape,广东省地市级行政区划界线,5,695KB,位置地图,22444,210.0元,0,0,数据包,文本,0,2017.12-2017.12,0
shape,广西壮族自治区地市级行政区划界线,5,565KB,位置地图,23030,140.0元,0,0,数据包,文本,0,2017.12-2017.12,0
shape,湖南省地市级行政区划界线,5,249KB,位置地图,30246,140.0元,0,0,数据包,文本,0,2017.12-2017.12,0
shape,吉林省地市级行政区划界线,5,406KB,位置地图,21947,90.0元,0,0,数据包,文本,0,2017.12-2017.12,0
shape,辽宁省地市级行政区划界线,5,465KB,位置地图,26359,140.0元,0,0,数据包,文本,0,2017.12-2017.12,0
shape,内蒙古自治区地市级行政区划界线,5,641KB,位置地图,20922,120.0元,0,0,数据包,文本,0,2017.12-2017.12,0
shape,江苏省地市级行政区划界线,5,239KB,位置地图,24453,130.0元,0,0,数据包,文本,0,2017.12-2017.12,0
shape,江西省地市级行政区划界线,5,176KB,位置地图,23710,110.0元,0,0,数据包,文本,0,2017.12-2017.12,0
shape,黑龙江省地市级行政区划界线,5,731KB,位置地图,27396,130.0元,0,0,数据包,文本,0,2017.12-2017.12,0
shape,福建省地市级行政区划界线,5,491KB,位置地图,21155,90.0元,0,0,数据包,文本,0,2017.12-2017.12,0
shape,青海省地市级行政区划界线,5,338KB,位置地图,27502,80.0元,0,0,数据包,文本,0,2017.12-2017.12,0
shape,山西省地市级行政区划界线,5,297KB,位置地图,25411,110.0元,0,0,数据包,文本,0,2017.12-2017.12,0
shape,陕西省地市级行政区划界线,5,209KB,位置地图,28406,100.0元,0,0,数据包,文本,0,2017.12-2017.12,0
shape,云南省地市级行政区划界线,5,572KB,位置地图,23242,160.0元,0,0,数据包,文本,0,2017.12-2017.12,0
shape,四川省地市级行政区划界线,5,754KB,位置地图,27144,210.0元,0,0,数据包,文本,0,2017.12-2017.12,0
shape,山东省地市级行政区划界线,5,631KB,位置地图,23114,170.0元,0,0,数据包,文本,0,2017.12-2017.12,0
PDF,房地产类广告监测,5,713KB,市场调研,29992,2.0元,0,0,数据报告,文本,0,2018.09-2018.10,0
pdf,非处方药广告监测,5,535KB,市场调研,26992,2.0元,0,0,数据报告,文本,0,2017.09-2017.10,0
pdf,商用地产广告监测,5,717KB,市场调研,29759,2.0元,0,0,数据报告,文本,0,2015.12-2015.12,0
pdf,保健食品广告监测,5,721KB,市场调研,27668,2.0元,0,0,数据报告,文本,0,2017.10-2017.10,0
"sql,jpg,png,jpeg等",全国大学院校资料,5,5.8MB,app应用,28294,2000.0元,0,0,数据包,文本,0,2018.09-2018.09,0
pdf,米面杂粮广告监测,5,760KB,市场调研,30151,2.0元,0,0,数据报告,文本,0,-,0
pdf,2018上半年汽车质量分析报告小型SUV,5,1.7MB,市场调研,28680,5.0元,0,0,数据报告,文本,0,2018.01-2018.06,0
pdf,冲饮食品广告监测,5,685KB,市场调研,20636,2.0元,0,0,数据报告,文本,0,-,0
pdf,奶粉广告监测,5,681KB,市场调研,20417,2.0元,0,0,数据报告,文本,0,-,0
pdf,焙烤食品广告监测,5,672KB,市场调研,26585,2.0元,0,0,数据报告,文本,0,-,0
pdf,方便食品广告监测,5,631KB,市场调研,22769,2.0元,0,0,数据报告,文本,0,-,0
pdf,化妆品类广告监测,5,682KB,市场调研,24321,2.0元,1,0,数据报告,文本,0,-,0
pdf,普通食品类广告监测,5,684KB,市场调研,27545,2.0元,0,0,数据报告,文本,0,-,0
pdf,普通化妆品广告监测,5,734KB,市场调研,25947,2.0元,1,0,数据报告,文本,0,-,0
pdf,特殊化妆品广告监测,5,760KB,市场调研,24719,2.0元,0,0,数据报告,文本,0,-,0
pdf,视听设备广告监测,5,690KB,市场调研,28481,2.0元,0,0,数据报告,文本,0,-,0
pdf,乳制品广告监测,5,680KB,市场调研,27050,2.0元,1,0,数据报告,文本,0,-,0
pdf,饮料广告监测,5,679KB,市场调研,21775,2.0元,1,0,数据报告,文本,0,-,0
pdf,电器类广告监测,5,680KB,市场调研,24508,2.0元,0,0,数据报告,文本,0,-,0
pdf,调味品广告监测,5,661KB,市场调研,23437,2.0元,0,0,数据报告,文本,0,-,0
pdf,食用油脂广告监测,5,671KB,市场调研,30088,2.0元,0,0,数据报告,文本,0,-,0
pdf,厨卫电器广告监测,5,686KB,市场调研,23204,2.0元,2,0,数据报告,文本,0,-,0
pdf,通信设备广告监测,5,682KB,市场调研,26522,2.0元,0,0,数据报告,文本,0,-,0
pdf,空气调节设备广告监测,5,682KB,市场调研,29170,2.0元,0,0,数据报告,文本,0,-,0
pdf,医疗器械类广告监测,5,679KB,市场调研,27210,2.0元,1,0,数据报告,文本,0,-,0
pdf,照摄像产品广告监测,5,692KB,市场调研,21546,2.0元,0,0,数据报告,文本,0,-,0
pdf,酒类广告监测,5,679KB,市场调研,27049,2.0元,0,0,数据报告,文本,0,-,0
pdf,机动车广告监测,5,717KB,市场调研,24588,2.0元,0,0,数据报告,文本,0,-,0
pdf,汽车用品广告监测,5,727KB,市场调研,29381,2.0元,0,0,数据报告,文本,0,-,0
pdf,非机动车广告监测,5,775KB,市场调研,27813,2.0元,0,0,数据报告,文本,0,-,0
pdf,交通产品类广告监测,5,715KB,市场调研,23177,2.0元,0,0,数据报告,文本,0,-,0
pdf,办公学习用品广告监测,5,718KB,市场调研,27080,2.0元,0,0,数据报告,文本,0,-,0
pdf,小家电产品广告监测,5,685KB,市场调研,26945,2.0元,0,0,数据报告,文本,0,-,0
pdf,工业设备广告监测,5,728KB,市场调研,23159,2.0元,0,0,数据报告,文本,0,-,0
pdf,服饰箱包广告监测,5,767KB,市场调研,22370,2.0元,1,0,数据报告,文本,0,-,0
pdf,计算机广告监测,5,549KB,市场调研,24815,2.0元,0,0,数据报告,文本,0,-,0
pdf,保健用品广告监测,5,774KB,市场调研,22176,2.0元,0,0,数据报告,文本,0,-,0
pdf,厨房用具广告监测,5,772KB,市场调研,28638,2.0元,0,0,数据报告,文本,0,-,0
pdf,纺织品广告监测,5,706KB,市场调研,28329,2.0元,0,0,数据报告,文本,0,-,0
pdf,建材五金广告监测,5,774KB,市场调研,20516,2.0元,0,0,数据报告,文本,0,-,0
.xlsx,最近各银行总行行长董事长名单,5,9KB,市场调研,25149,10.0元,0,0,数据包,文本,0,2017.08-2017.08,0
shape,宁夏回族自治区地市级行政区划界线,5,101KB,位置地图,29772,50.0元,0,0,数据包,文本,0,2017.12-2017.12,0
pdf,2018年4月乘用车整体市场销量分析报告,5,3.0MB,市场调研,22751,999.0元,0,0,数据报告,图片,0,2018.04-2018.04,0
shape,西藏自治区地市级行政区划界线,5,438KB,位置地图,21960,70.0元,0,0,数据包,文本,0,2017.12-2017.12,0
.xlsx,金融类10轮对话语料_2500轮_第6批,5,295KB,智能客服,22515,5000.0元,0,0,数据包,文本,0,2018.05-2018.05,0
shape,浙江省地市级行政区划界线,5,560KB,位置地图,26242,110.0元,0,0,数据包,文本,0,2017.12-2017.12,0
PDF,2018年4月轿车市场销售分析报告,5,3.7MB,市场调研,27067,999.0元,0,0,数据报告,图片,0,2018.04-2018.04,0
PDF,2018年4月新能源车销量分析报告,5,2.8MB,市场调研,29676,999.0元,0,0,数据报告,文本,0,2018.04-2018.04,0
pdf,2018年4月SUV市场销售分析报告,5,3.7MB,市场调研,24146,999.0元,0,0,数据报告,图片,0,2018.04-2018.04,0
pdf,中国乘用车区域市场分析报告(2018版),5,2.5MB,市场调研,28167,2.0元,1,0,数据报告,文本,0,2017.01-2017.12,0
PDF,从大数据看中美贸易战对电子行业的影响,5,1003KB,产业经济,24221,0元报告,466,0,数据报告,文本,0,2018.01-2018.05,0
pdf,中国乘用车消费升级报告(2018版),5,2.7MB,市场调研,24475,2.0元,0,0,数据报告,文本,0,2017.01-2018.05,0
pdf,人工智能行业月报2018年5月,5,1.6MB,智能投顾,28528,3.0元,1,0,数据报告,文本,0,-,0
pdf,中国汽车网络媒体营销变革分析报告2018,5,1.7MB,市场调研,29089,2.0元,0,0,数据报告,文本,0,2017.01-2018.02,0
PDF,（品宣）时局对汽车零配件行业的影响,5,1.3MB,产业经济,28139,0元报告,12,0,数据报告,文本,0,2017.05-2018.05,0
pdf,2018年03月金属制品业行业报告,5,2.4MB,产业经济,29566,2000.0元,0,0,数据报告,文本,0,2018.01-2018.03,0
pdf,中国新能源乘用车销售渠道分析报告2018,5,2.4MB,市场调研,26291,2.0元,2,0,数据报告,文本,0,2017.01-2017.12,0
xls,四川中学数据,5,12KB,位置地图,29288,40.0元,1,0,数据包,文本,0,-,0
PDF,大数据看葡萄酒业发展v1.0,5,1.1MB,产业经济,25666,0元报告,32,0,数据报告,文本,0,2017.05-2018.05,0
PDF,管理大数据看中美贸易战之化工篇,5,908KB,产业经济,25539,0元报告,22,0,数据报告,文本,0,2018.01-2018.05,0
jpg,全国电力消费量分布图,5,8.7MB,位置地图,24665,200.0元,0,0,数据包,图片,0,-,0
jpg,中国地热资源和核能利用分布图,5,5.4MB,位置地图,29561,200.0元,0,0,数据包,图片,0,-,0
jpg,2016年全国畜产品产量分布图,5,3.3MB,位置地图,20696,200.0元,0,0,数据包,图片,0,-,0
jpg,中国充电站区域规划布局图,5,4.3MB,位置地图,23474,200.0元,0,0,数据包,图片,0,-,0
jpg,2016年全国人均农产量分布图,5,3.3MB,位置地图,29637,200.0元,0,0,数据包,图片,0,-,0
csv,全国银行联行号数据,5,3.2MB,银行卡信息,25054,399.0元,0,0,数据包,文本,0,-,0
jpg,中国石油天然气资源演化分布图,5,3.8MB,位置地图,27225,200.0元,0,0,数据包,图片,0,-,0
pdf,中国乘用车市场节能车研究报告2018版,5,2.8MB,市场调研,28662,5.0元,0,0,数据报告,文本,0,-,0
pdf,2017车主评价白皮书（慧数汽车出品）,5,19.4MB,市场调研,23427,10.0元,0,0,数据报告,文本,0,2017.01-2017.12,0
pdf,江淮汽车货车轻量化专利分析,5,408KB,知识产权,21290,300.0元,0,0,数据报告,文本,0,2005.01-2017.12,0
pdf,2018年上半年汽车产品性能质量分析报告,5,2.4MB,市场调研,22734,5.0元,0,0,数据报告,文本,0,2018.01-2018.08,0
PDF,处方药广告监测,5,587KB,市场调研,25976,2.0元,0,0,数据报告,文本,0,2018.09-2018.10,0
pdf,药品类广告监测,5,393KB,电子商务,20966,2.0元,0,0,数据报告,文本,0,2018.09-2018.10,0
jpg,2016年全国农林牧渔生产值分布图,5,3.6MB,位置地图,25353,200.0元,0,0,数据包,图片,0,-,0
pdf,清洁用品广告监测,5,810KB,市场调研,27578,2.0元,0,0,数据报告,文本,0,-,0
jpg,2016年全国耕地灌溉面积及施肥量分布图,5,3.5MB,位置地图,29289,200.0元,0,0,数据包,图片,0,-,0
pdf,中国豪华车市场研究报告（2018简版）,5,2.8MB,市场调研,21357,5.0元,0,0,数据报告,文本,0,2018.01-2018.07,0
pdf,中国MPV市场研究报告(2018简版),5,2.0MB,市场调研,21898,5.0元,1,0,数据报告,文本,0,2018.01-2018.08,0
PDF,商品房广告监测,5,688KB,市场调研,28640,2.0元,0,0,数据报告,文本,0,2017.02-2017.12,0
pdf,普通商品广告监测,5,596KB,市场调研,25506,2.0元,0,0,数据报告,文本,0,-,0
pdf,烟草类广告监测,5,665KB,市场调研,21459,2.0元,0,0,数据报告,文本,0,-,0
pdf,软件广告监测,5,834KB,市场调研,27679,2.0元,0,0,数据报告,文本,0,-,0
pdf,农林渔牧物资广告监测,5,733KB,市场调研,28164,2.0元,0,0,数据报告,文本,0,-,0
pdf,公告启示广告监测,5,729KB,市场调研,22973,2.0元,0,0,数据报告,文本,0,-,0
pdf,钟表眼镜广告监测,5,728KB,市场调研,27497,2.0元,0,0,数据报告,文本,0,-,0
pdf,烟草制品广告监测,5,656KB,市场调研,29242,2.0元,0,0,数据报告,文本,0,-,0
pdf,消毒产品广告监测,5,721KB,市场调研,26658,2.0元,0,0,数据报告,文本,0,-,0
pdf,知识产品类广告监测,5,715KB,市场调研,28622,2.0元,0,0,数据报告,文本,0,-,0
pdf,公益广告广告监测,5,731KB,市场调研,28539,2.0元,0,0,数据报告,文本,0,-,0
pdf,文体娱乐产品广告监测,5,729KB,市场调研,30018,2.0元,0,0,数据报告,文本,0,-,0
pdf,会展广告监测,5,598KB,市场调研,29060,2.0元,0,0,数据报告,文本,0,-,0
pdf,教育培训广告监测,5,730KB,市场调研,20851,2.0元,0,0,数据报告,文本,0,-,0
pdf,教育广告监测,5,740KB,市场调研,22433,2.0元,0,0,数据报告,文本,0,-,0
pdf,音像印刷出版广告监测,5,744KB,市场调研,24079,2.0元,0,0,数据报告,文本,0,-,0
pdf,非商业类广告监测,5,730KB,市场调研,22248,2.0元,0,0,数据报告,文本,0,-,0
pdf,会展文体活动广告监测,5,840KB,市场调研,23010,2.0元,0,0,数据报告,文本,0,-,0
pdf,保险广告监测,5,700KB,市场调研,26673,2.0元,0,0,数据报告,文本,0,-,0
pdf,电子商务广告监测,5,582KB,市场调研,24738,2.0元,0,0,数据报告,文本,0,-,0
pdf,培训广告监测,5,737KB,市场调研,29190,2.0元,0,0,数据报告,文本,0,-,0
pdf,文体活动广告监测,5,776KB,市场调研,21577,2.0元,0,0,数据报告,文本,0,-,0
pdf,基金广告监测,5,620KB,市场调研,25815,2.0元,0,0,数据报告,文本,0,-,0
pdf,典当广告监测,5,551KB,市场调研,27063,2.0元,0,0,数据报告,文本,0,-,0
pdf,会展文化活动广告监测,5,737KB,市场调研,27173,2.0元,0,0,数据报告,文本,0,-,0
pdf,拍卖广告监测,5,623KB,市场调研,28138,2.0元,0,0,数据报告,文本,0,-,0
pdf,债券广告监测,5,617KB,市场调研,21763,2.0元,0,0,数据报告,文本,0,-,0
pdf,餐饮服务广告监测,5,802KB,市场调研,26234,2.0元,0,0,数据报告,文本,0,-,0
,全国交通罚单查询企业版,5,,交通违章,29340,0.40元/次,0,0,API数据,,0,,0
pdf,金融服务广告监测,5,618KB,市场调研,21198,2.0元,0,0,数据报告,文本,0,-,0
pdf,彩票广告监测,5,616KB,市场调研,27909,2.0元,0,0,数据报告,文本,0,-,0
pdf,宾馆服务广告监测,5,722KB,市场调研,20722,2.0元,0,0,数据报告,文本,0,-,0
pdf,银行广告监测,5,617KB,市场调研,26491,2.0元,0,0,数据报告,文本,0,-,0
pdf,证券广告监测,5,597KB,市场调研,28257,2.0元,0,0,数据报告,文本,0,-,0
pdf,2019年都市家居报告,5,1.5MB,产业经济,30412,0元报告,0,0,数据报告,文本,0,2019.04-2019.04,0
xlsx,全国城市、行政区码,5,4.7MB,区号查询,23786,0元报告,32,0,数据报告,文本,0,-,0
xlsx,金融聊天语料10轮-1360轮,5,184KB,智能客服,21708,2720.0元,0,0,数据包,文本,0,2019.12-2019.12,0
csv,商标数据库,5,0KB,企业工商,26396,19999.0元,0,0,数据包,文本,0,2019.12-2019.12,0
xlsx,金融对话语料10轮-2500轮,5,296KB,智能客服,24360,5000.0元,0,0,数据包,文本,0,2019.12-2019.12,0
.xlsx,金融对话语料10轮—2050轮,5,213KB,智能客服,21228,4100.0元,0,0,数据包,文本,0,2019.11-2019.11,0
xlsx,金融对话语料体验版十轮-1000轮,5,103KB,智能客服,23625,2000.0元,0,0,数据包,文本,0,2019.12-2019.12,0
.xlsx,金融对话语料10轮—2500轮,5,231KB,智能客服,26345,5000.0元,0,0,数据包,文本,0,2019.12-2019.12,0
xlsx,金融对话语料豪华版-6360轮,5,582KB,智能客服,20966,12720.0元,0,0,数据包,文本,0,2019.12-2019.12,0
pdf,京东生鲜行业调研报告,5,1.7MB,市场调研,20923,0元报告,42,0,数据报告,文本,0,2019.05-2019.05,0
pdf,2019 City Home Style,5,2.7MB,产业经济,28839,0元报告,9,0,数据报告,文本,0,2019.05-2019.05,0
word,熬最深的夜 买最贵的装备”,5,196KB,京东数据报告,28695,0元报告,4,0,数据报告,文本,0,2019.05-2019.05,0
jpg,北京夜经济的城区PK战,5,10.0MB,京东数据报告,25937,0元报告,3,0,数据报告,图片,0,2019.05-2019.05,0
word,多业态助力夜经济高质量发展,5,1.0MB,产业经济,30058,0元报告,1,0,数据报告,文本,0,2019.05-2019.05,0
pdf,2019中老年线上消费趋势报告,5,897KB,电子商务,28754,0元报告,97,0,数据报告,文本,0,2019.05-2019.05,0
word,谁是当之无愧的“夜猫子”,5,29KB,京东数据报告,25090,0元报告,4,0,数据报告,文本,0,2019.05-2019.05,0
ppt,2019中国未来商业消费趋势研究报告,5,10.9MB,市场调研,23608,0元报告,6,0,数据报告,文本,0,2019.05-2019.05,0
pdf,2019“新国货”消费趋势报告,5,5.0MB,电子商务,24761,0元报告,11,0,数据报告,文本,0,2019.05-2019.05,0
jpg,相同的夜晚，不同的生活,5,3.4MB,京东数据报告,28926,0元报告,4,0,数据报告,图片,0,2019.05-2019.05,0
word,京东发挥数字技术及供应链优势 助力更高质,5,15KB,产业经济,29431,0元报告,8,0,数据报告,文本,0,2019.05-2019.05,0
pdf,夜经济报告,5,1.1MB,产业经济,20893,0元报告,4,0,数据报告,文本,0,2019.05-2019.05,0
jpg,男男女女夜间网购图鉴,5,4.6MB,电子商务,23068,0元报告,5,0,数据报告,图片,0,2019.04-2019.04,0
jpg,三里屯不懂通州的夜,5,5.2MB,京东数据报告,24277,0元报告,2,0,数据报告,图片,0,2019.05-2019.05,0
ppt,零售服务公关传播项目报告,5,4.7MB,市场调研,23996,0元报告,2,0,数据报告,文本,0,2019.05-2019.05,0
.pdf,美之绽放：2017-2018美妆消费趋势,5,20.3MB,京东数据报告,24846,0元报告,7,0,数据报告,文本,0,2018.02-2018.02,0
.docx,2018互联网+中国品牌创新发展报告,5,2.2MB,市场调研,29794,0元报告,0,0,数据报告,文本,0,2018.06-2018.06,0
jpg,夜经济图鉴,5,5.0MB,产业经济,24169,0元报告,2,0,数据报告,图片,0,2019.05-2019.05,0
.pdf,城市电商消费与上行水平报告(2017),5,58.6MB,京东数据报告,22311,0元报告,3,0,数据报告,文本,0,2018.06-2018.06,0
.pdf,2017线上品牌均衡报告,5,2.6MB,产业经济,28761,0元报告,0,0,数据报告,文本,0,2018.06-2018.06,0
.pdf,2017社交电商行业白皮书,5,4.6MB,电子商务,25539,0元报告,0,0,数据报告,文本,0,2018.06-2018.06,0
.pdf,2017-2018时尚消费趋势报告,5,3.8MB,京东数据报告,28178,0元报告,4,0,数据报告,文本,0,2018.02-2018.02,0
.pdf,京东女性健康报告2018,5,7.8MB,京东数据报告,22683,0元报告,16,0,数据报告,文本,0,2018.04-2018.04,0
.pdf,京东全民阅读报告2018,5,16.1MB,京东数据报告,24038,0元报告,6,0,数据报告,文本,0,2018.04-2018.04,0
pdf,财新消费升级指数观察：聚焦中老年人消费升,5,1.1MB,京东数据报告,20536,0元报告,17,0,数据报告,文本,0,2017.01-2017.10,0
.pdf,2018线上“吃货”消费趣味报告,5,3.5MB,京东数据报告,26195,0元报告,5,0,数据报告,文本,0,2018.05-2018.05,0
pdf,2017年京东女性消费报告,5,36.6MB,京东数据报告,26650,0元报告,13,0,数据报告,文本,0,2017.01-2017.12,0
.pdf,2018线上酒业消费报告,5,70.1MB,京东数据报告,20790,0元报告,16,0,数据报告,文本,0,2018.06-2018.06,0
.pdf,2018京东生鲜年货消费报告,5,26.1MB,京东数据报告,28983,0元报告,14,0,数据报告,文本,0,2018.05-2018.05,0
pdf,2019国货当潮白皮书,5,28.3MB,京东数据报告,21949,0元报告,19,0,数据报告,文本,0,2019.01-2019.12,0
pdf,2019-2020线上睡眠消费报告,5,11.3MB,京东数据报告,26289,0元报告,40,0,数据报告,文本,0,2019.01-2020.03,0
pdf,下沉的未来：三至六线市场线上拓展机遇报告,5,604KB,京东数据报告,24512,0元报告,45,0,数据报告,文本,0,2019.01-2019.12,0
pdf,2020京东读书报告：疫情影响阅读习,5,1.9MB,京东数据报告,25462,0元报告,46,0,数据报告,文本,0,2019.01-2020.03,0
PPT,进击的女神：2020女性消费趋势报告,5,7.7MB,京东数据报告,28709,0元报告,54,0,数据报告,文本,0,2020.01-2020.02,0
pdf,京东2019年终消费趋势报告,5,1.1MB,京东数据报告,26188,0元报告,111,0,数据报告,文本,0,2019.01-2020.01,0
pdf,2019京东读书报告,5,1.0MB,京东数据报告,24020,0元报告,11,0,数据报告,文本,0,2018.01-2018.12,0
